file,x,y,z-score,stddev,value,clusterIdx,clusterSz
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,2255,112,6.114443882465106,4.538670338653413,27.75144508670519,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4000,188,47.30207197748203,5.097113850690329,241.10404624277453,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1693,229,19.580856043648488,4.724001841073979,92.5,563,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1694,229,119.0429574917001,4.7788888613883715,568.893063583815,563,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1695,229,16.26049018174304,4.542732180734491,73.86705202312135,563,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1691,230,27.362411821766603,4.800792873521611,131.3612716763006,563,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1692,230,71.73588606214405,4.756086523128649,341.18208092485554,563,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1693,230,16.614816460693753,4.992410062118088,82.94797687861274,563,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1680,234,64.27849827658349,5.253691841278455,337.6994219653179,563,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4100,297,8.350727706079697,4.594456120894524,38.367052023121346,564,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4101,297,17.583443025750302,4.866802501839309,85.57514450867052,564,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,669,345,6.4609002477043385,7.104094192902056,45.89884393063585,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,3865,501,49.49461422249339,5.270206160950413,260.8468208092486,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1201,718,42.59105535259637,4.223253706226302,179.87283236994222,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4960,741,9.948471929057607,2.01094002068676,20.005780346820757,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,3493,810,6.8751596676102,4.4320568159964955,30.47109826589599,565,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,3494,810,6.45743005602195,4.5357080273330475,29.28901734104045,565,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1649,869,18.27426668936521,4.688990410846019,85.6878612716763,566,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1650,869,10.281167409901244,4.616443430340042,47.46242774566474,566,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4988,977,7.998969012082328,2.3948172989827596,19.156069364161795,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1736,1042,38.7081041048804,4.334725795053477,167.78901734104045,567,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1737,1042,9.255162067155245,4.141104101395399,38.32658959537571,567,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4972,1247,7.525076511853126,2.3075063519101504,17.364161849710968,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4311,1264,17.581901249947354,4.776489618059855,83.97976878612712,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,3167,1296,7.711805533536139,4.774977696446184,36.82369942196533,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,3267,1428,-6.896518785839788,4.972769414951321,-34.29479768786132,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4985,1456,-6.720344077477254,2.7377830239820966,-18.39884393063585,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,2770,1544,48.13094485215982,4.722905809835641,227.31791907514446,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1977,1649,6.010274946856101,5.4444336809779275,32.72254335260118,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,264,2027,11.61889595816096,4.54113764081748,52.763005780346816,568,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,265,2027,24.25027099099927,4.603607455155253,111.63872832369941,568,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,264,2028,18.488357357103034,4.9803253422460205,92.0780346820809,568,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,983,2277,13.562743492746366,5.176966803945069,70.21387283236993,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,867,2280,7.263794874245526,5.137921691715087,37.32080924855495,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,2893,2554,6.650947069064725,5.037745752430478,33.50578034682076,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4439,2570,6.594171623938506,4.279045893095403,28.216763005780308,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,4200,2645,6.089145630861145,5.042612572200258,30.70520231213868,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,982,2668,23.51756196789874,5.960740365697891,140.18208092485554,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,3713,2716,26.67278228316821,4.397979825881487,117.30635838150295,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,3369,2870,12.309041612825062,4.76692681881086,58.67630057803467,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1806,2964,6.856444689927673,4.715617408785317,32.33236994219658,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1923,3221,9.687209242454527,5.088349624825626,49.29190751445083,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3521.pgm,1686,3352,15.744759346861036,4.890699722810441,77.00289017341038,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3880,12,6.08433731121607,2.275339108881725,13.843930635838205,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,2873,34,6.204068013372887,2.536560557642509,15.736994219653184,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3425,64,-6.410549356560619,4.697819993476152,-30.115606936416157,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3268,154,25.05562330537973,4.762582766925806,119.32947976878609,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,376,166,110.89685469436066,4.689172224949459,520.014450867052,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1332,254,-6.513970772597346,4.905862877567343,-31.956647398843984,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,98,440,25.166786326694098,5.444027248521113,137.00867052023125,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,79,604,57.566047198902936,4.657530262760959,268.11560693641616,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1944,739,22.222760240510752,4.645942431205005,103.24566473988443,569,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1945,739,130.23836029086695,5.142993411509537,669.8150289017341,569,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1729,749,6.075407212848886,4.419409274472084,26.849710982658962,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,5002,763,6.226684318027419,2.241889400405105,13.959537572254362,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3564,1051,19.992465078898963,4.489986382344645,89.7658959537572,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3866,1144,42.40903750628682,5.203316156965154,220.66763005780342,570,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3866,1145,23.88316556804752,5.057859165155344,120.7976878612717,570,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3880,1183,13.340071689142949,5.277679604582383,70.4046242774566,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,2281,1271,27.742617621120147,5.225678067556944,144.97398843930637,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,5006,1366,6.068768090366945,2.2545071291442706,13.68208092485554,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,4992,1420,6.885755053189683,2.2640357165335074,15.589595375722524,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1020,1492,10.856069463166463,4.746286096963191,51.52601156069363,571,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1021,1492,61.821436941975534,4.846514606107311,299.61849710982654,571,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1022,1492,7.278180361112457,4.729076972097436,34.419075144508724,571,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1020,1493,19.302495044631975,4.486077336059945,86.5924855491329,571,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1021,1493,75.40727719953873,4.803893846408642,362.2485549132948,571,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1022,1493,194.74860209476586,5.490537826575376,1069.2745664739884,571,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,4923,1640,6.711868353199583,4.708250282397108,31.60115606936415,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3626,1767,6.218800351812357,5.003009423503769,31.11271676300578,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,814,1813,115.33857818220334,5.250913939828048,605.6329479768787,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,2518,1837,11.188968224343265,4.944486239723194,55.32369942196533,572,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,2519,1837,9.370841204640286,4.800896560287549,44.98843930635837,572,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,824,2364,6.483718524846637,4.470958940501516,28.988439306358373,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3656,2559,8.762280918132888,4.507958643309152,39.5,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,982,2668,6.134813112040983,9.118339114289842,55.93930635838149,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,4983,2812,6.169003657852764,2.269878727594132,14.002890173410378,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,3077,2957,6.431047938517758,4.438367257410734,28.543352601156016,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1184,3041,16.606794563823353,4.392832510311235,72.95086705202311,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1313,3073,9.570811463299616,4.8370817736180545,46.29479768786132,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,4003,3109,16.011942641593972,4.775156849090667,76.45953757225436,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,1878,3301,7.172249842398303,4.678839165617641,33.557803468208135,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3522.pgm,2876,3346,16.030505329984514,5.329073781906935,85.42774566473986,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4595,14,6.025060872919258,3.470571512109218,20.910404624277476,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1325,18,6.7658682099209715,2.1328579556117004,14.430635838150238,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1972,18,6.238682531828426,3.4073260380018113,21.25722543352606,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1224,23,-7.040900052887882,2.4255470967914396,-17.078034682080897,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,3758,23,6.676493330981617,2.2964704946304986,15.332369942196578,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4615,44,6.477962352402576,4.720316824740418,30.578034682080897,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1970,50,6.19579863796017,5.729689112635137,35.5,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1382,107,-6.607279217236954,4.7316005200428695,-31.263005780346816,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,2670,206,6.340864465180574,4.809158092028519,30.494219653179243,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,3536,241,6.038434383801239,4.788210479731457,28.913294797687854,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1244,265,16.01759697728641,4.428474889969282,70.93352601156073,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,2580,664,29.04391621717529,5.04697141848311,146.58381502890177,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,869,701,42.59306738422797,4.9701431387607995,211.69364161849705,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1415,855,49.70319178695531,5.326590615107711,264.7485549132948,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,5005,977,-6.139406149851044,2.7360444074349517,-16.797687861271697,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4319,1013,15.410427511024967,4.5435041299386665,70.01734104046238,573,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4323,1015,26.60168102516063,4.920046322124605,130.88150289017346,573,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4323,1016,36.63964271063808,4.350999719170909,159.41907514450872,573,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,2195,1079,6.2928154976801824,5.240860597022901,32.979768786127124,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1150,1132,7.3381176126864,4.535664151345632,33.28323699421969,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,3517,1624,6.0152351681981955,4.958027174006353,29.82369942196533,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,2683,1872,6.076591768073021,5.206181253857906,31.635838150289032,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,3925,1938,-6.034345163948949,4.579278650145249,-27.632947976878654,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4979,2013,-6.774851604392623,2.229001748108104,-15.101156069364151,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,508,2124,12.547143518676695,4.515225246799954,56.653179190751416,574,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,509,2124,62.74905197609404,4.929305524372753,309.3092485549133,574,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,508,2125,6.221006603228886,4.652333356593772,28.942196531791865,574,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,1372,2150,6.0888689516315315,6.751635963290012,41.1098265895954,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4980,2274,8.70756780040998,2.118614210244122,18.447976878612735,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,2415,2290,6.7608195234143755,4.864820499422868,32.8901734104046,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4400,2770,67.8734856794062,4.733219642267635,321.26011560693644,575,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4400,2771,61.036642939594294,4.68485753978319,285.94797687861274,575,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4401,2783,9.319584523523854,6.987584813342494,65.12138728323703,575,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4402,2783,7.390769792112191,4.539328634451887,33.54913294797689,575,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4401,2784,14.275776251098351,4.508020453495713,64.35549132947972,575,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,4402,2784,14.025134170353898,4.71799552342851,66.17052023121391,575,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,2770,3194,6.061481080445536,4.365193460326616,26.459537572254362,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3523.pgm,2747,3258,7.504321429414813,4.784141303345777,35.90173410404623,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,193,13,6.626799917909787,2.6560566619485133,17.60115606936415,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4610,13,7.001009649582066,2.400149271197699,16.803468208092454,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3420,15,6.994534405684663,2.3519602732460667,16.450867052023114,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,373,19,-6.4869788382587625,2.7547403255177714,-17.869942196531838,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,396,25,-7.127366025323661,2.1256504806280168,-15.150289017341038,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,5003,41,8.154338139104846,3.4862112877576297,28.42774566473986,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3395,119,6.323490983715465,4.921094564689706,31.118497109826535,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4965,196,6.962503952736132,2.638410307733154,18.369942196531838,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,243,791,15.868482757862559,5.250528380469259,83.31791907514446,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3028,943,17.1757687123809,4.443684629203729,76.32369942196533,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,1004,972,7.5245401994911525,4.672188390533049,35.156069364161795,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,204,1004,17.734633438058793,4.506384381929269,79.91907514450872,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4111,1095,14.62593933935267,4.910311564188605,71.81791907514446,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4043,1115,34.82139418843556,4.856658122912858,169.11560693641616,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4481,1315,6.21356498823123,4.930476821006086,30.635838150289032,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3958,1366,10.962308073564127,4.835275563423134,53.00578034682076,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4044,1385,21.184549803904414,4.281121971342614,90.69364161849705,576,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4043,1386,44.421689322162045,5.052991706771496,224.46242774566474,576,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4044,1386,72.3347162801188,4.689183408580166,339.1907514450867,576,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4993,1528,-7.520983419297268,2.308762150061143,-17.364161849710968,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,399,1579,40.82917892613403,4.900227229580595,200.07225433526014,577,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,400,1579,10.510551943849553,4.693329145064752,49.329479768786086,577,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3178,1581,105.14659262449833,4.882888378304768,513.4190751445087,578,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3179,1581,47.98667126303854,4.817390207461039,231.1705202312139,578,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3178,1582,65.69639350714057,5.039516128782562,331.0780346820809,578,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3178,1583,78.20088423136687,4.820584730525332,376.97398843930637,578,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3178,1584,69.45933123691366,4.95382822218793,344.0895953757225,578,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3178,1585,31.228593533497584,4.504079545346351,140.6560693641618,578,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4542,1609,-6.805210799875769,4.464446992696844,-30.381502890173465,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3500,1676,6.95354135217932,4.6248318531237755,32.15895953757229,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,5008,1774,7.108077479341413,2.188343239083384,15.554913294797643,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3903,1881,7.091317077409087,4.993080137914766,35.4075144508671,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,642,1947,52.1531574474258,4.640179268991599,242,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4987,1960,6.64006308345064,2.4692466850337498,16.39595375722547,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3673,2315,6.544031058584426,4.255742482475822,27.849710982658962,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4961,2387,-6.488433109367213,2.8913167926248415,-18.760115606936438,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3363,2453,65.34174489870644,5.08814401280348,332.4682080924855,579,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3366,2453,167.7086306941445,5.466161995111968,916.7225433526012,579,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,3366,2454,49.68544178770291,4.586484384377032,227.88150289017346,579,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,4939,2512,6.231717737080167,4.545550808058254,28.326589595375708,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,1892,2584,-6.586840691967899,4.831405663229668,-31.82369942196533,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,2253,2672,9.81717678249394,4.668000853065416,45.82658959537571,580,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,2253,2673,50.76531959818165,4.899230116693052,248.71098265895955,580,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,1880,2768,15.148161615304964,4.883745675870105,73.97976878612712,581,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,1881,2768,13.13775905436994,4.524090900053545,59.43641618497111,581,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,716,2968,33.52939575781524,4.726936644625534,158.49132947976875,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3524.pgm,2975,3139,8.17605024699537,4.877844642017652,39.881502890173465,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,2443,27,-6.268606715098105,3.0448082117420623,-19.086705202312146,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,2734,35,6.932856375257969,2.2307281561850703,15.465317919075119,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,237,60,11.379198267748245,4.695719747058624,53.43352601156073,582,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,237,61,7.074667526813237,5.155576329356634,36.47398843930637,582,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,3069,232,6.40833669301733,4.86044980718157,31.14739884393066,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,1796,272,6.0804931455950495,4.365804242999214,26.546242774566508,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4470,510,80.23791268621055,4.458633495187959,357.7514450867052,583,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4470,511,20.15137056637573,4.4392339024378815,89.45664739884398,583,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4470,512,108.92612453992652,5.110426556427524,556.6589595375723,583,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4470,513,261.3704076671845,7.175695472209825,1875.514450867052,583,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4476,521,29.06254359818263,4.904909044399367,142.5491329479769,583,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4477,521,6.1007797227468235,5.2419150075014525,31.979768786127124,583,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,1689,710,6.139046836106944,4.748341199466495,29.150289017341038,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4399,832,43.56596255583642,4.92953909446368,214.76011560693644,584,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4400,832,14.020580811160798,4.5199862419034424,63.372832369942216,584,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4335,849,18.969097691375474,4.50748325326435,85.50289017341038,585,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4335,850,9.932451992466172,4.305964545271206,42.76878612716769,585,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,779,865,6.118288126286493,4.566051092779635,27.936416184971108,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,371,989,6.397878210408047,4.846259857897992,31.005780346820757,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,3143,1123,9.67410477251235,4.870878328414017,47.12138728323703,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4632,1447,-6.072117144178375,4.416568132394492,-26.81791907514446,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,1920,1527,21.745654493901192,4.781235639288568,103.97109826589599,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4990,1835,-8.320243798232054,2.111293180155601,-17.56647398843927,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,108,1957,6.425900331802218,5.278943582432642,33.9219653179191,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,1966,2034,7.9750278336882285,4.666300056680749,37.21387283236993,586,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,1966,2035,10.319591201626153,4.95381903065902,51.12138728323703,586,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,3596,2175,43.50075577218243,4.6087166855096555,200.48265895953762,587,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,3596,2176,54.072798047121346,4.559096815601302,246.52312138728325,587,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,2880,2246,6.741099961746476,5.059979348052608,34.1098265895954,588,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,2880,2247,181.50134787633738,5.366239866437413,973.9797687861271,588,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,4182,2401,6.964066052854882,5.597686561797742,38.982658959537616,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,2042,2431,40.505749371819476,4.553339193701884,184.4364161849711,589,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3525.pgm,2042,2432,30.374048022852953,4.744219669401481,144.10115606936415,589,2
